id	sentences
84813	['a fire hydrant in the middle of the woods', 'a fire hydrant in the middle of a field .', 'a fire hydrant in the middle of a forest .']
78990	['a person on a beach with a surfboard .', 'a person walking on the beach with a surfboard .', 'a person on a beach flying a kite .']
81523	['a group of people walking down a street .', 'a city street filled with lots of traffic .', 'a group of people walking down a street next to tall buildings .', 'a car is driving down the street with a traffic light .', 'a city street filled with traffic and traffic lights .', 'a city street filled with lots of traffic and traffic .', 'a plane flying high in the sky with a sky background', 'a plane flying in the sky with a sky background', 'a plane flying high in the sky with clouds in the background', 'a car is driving down a street with a stop light .', 'a car is driving down a street with a traffic light .', 'a group of people standing on a street corner .']
79020	['a stop light that is on a pole', 'a traffic light suspended over a street next to a forest .', 'a view of a city street from a plane .', 'a view of a city street from a car .', 'a stop light that is on a pole .', 'a view of a city street with a traffic light .']
86963	['a kite flying in the sky over a tree', 'a plane flying in the sky with a sky background', 'a kite flying in the sky over a tree .']
88287	['a kite flying in the sky over a field .', 'a kite flying in the sky over a city .', 'a large clock tower sitting in the middle of a lush green field .', 'a kite flying in the sky above a city .', 'a person flying a kite in a blue sky .', 'a large clock tower sitting in the middle of a field .', 'a man flying a kite in a blue sky .', 'a person flying a kite in the sky .', 'a plane flying in the sky over a field', 'a large clock tower sitting in the middle of a forest .', 'a kite flying in the sky with a sky background', 'a kite flying in the sky over a tree .']
82219	['a collage of photos of a man and a woman .', 'a street sign on a pole on a street', 'a view of a street with a traffic light in the background .', 'a street sign on a pole on a street .', 'a picture of a man in a suit and tie', 'a view of a street with a traffic light in the foreground .', 'a collage of pictures of a man and a woman .', 'a view of a street with a traffic light .', 'a picture of a bunch of different types of scissors .', 'a picture of a man in a suit and tie .', 'a collage of photos of a man and a woman', 'a street sign on a pole on a city street']
84221	['a traffic light suspended over a street next to a forest .', 'a traffic light suspended over a street next to tall buildings .', 'an airplane flying over a city street at night .', 'a plane flying over a city street with a traffic light .', 'a large building with a large clock tower .', 'a large building with a clock tower on top of it .', 'a large building with a clock tower in the background .', 'an airplane flying over a city street at night', 'a traffic light suspended over a city street .']
84220	['a plane flying in the sky over a city .', 'a kite flying in the sky over a city .', 'a plane flying in the sky over a city', 'a plane flying in the sky over a building .', 'a kite flying in the sky over a city', 'a kite flying in the sky over a tree .']
71454	['a truck driving down a road next to a lush green hillside .', 'a truck driving down a road next to a mountain .', 'a truck driving down a road next to a forest .']
84222	['a person on a skate board does a trick in the air', 'a computer monitor sitting on top of a desk .', 'a person on a skate board does a trick', 'a computer monitor sitting on top of a wooden desk .', 'a computer monitor sitting on top of a table .', 'a person on a skate board in the air .']
82212	['a train traveling over a bridge over a river .', 'a train traveling over a bridge over water .', 'a train traveling over a bridge over a lake .']
90479	['a group of people standing in front of a computer .', 'a group of people standing around a computer .', 'a close up of a person holding a pair of scissors', 'a group of people standing in front of a tv .', 'a close up of a person holding a black and white clock', 'a traffic light sitting on the side of a road .', 'a traffic light sitting on top of a street .', 'a traffic light sitting on the side of a street .', 'a close up of a person holding a large clock']
82211	['a young man riding a skateboard down a ramp .', 'a young man riding a skateboard on top of a ramp .', 'a young man riding a skateboard on a ramp .']
83202	['an airplane flying in the sky over a city', 'an airplane flying in the sky over a city .', 'a group of people standing in front of a building .', 'a yellow fire hydrant sitting on a sidewalk .', 'a yellow fire hydrant sitting on the side of a road .', 'a yellow fire hydrant sitting in the middle of a road .', 'a group of people standing in a room with a large clock .', 'a group of people standing in front of a building with a clock .', 'an airplane flying in the sky over a building .']
83200	['a black and white photo of a person holding a pair of scissors', 'an airplane flying in the sky over a city .', 'a close up of a person holding a pair of scissors', 'a close up of a person holding a nintendo wii controller', 'a close up of a person holding a remote', 'a bird flying in the air over a body of water', 'a close up of a pair of scissors', 'a bird flying in the sky over a body of water', 'a black and white photo of a person holding a black and white object', 'a bird flying in the sky over a body of water .', 'a bird flying in the air over a body of water .', 'a black and white photo of a person holding a pair of scissors .', 'a bird flying through the air over a body of water .', 'a close up of a person holding a remote control']
83201	['a close up of a bird flying in the air .', 'an airplane flying in the sky over a city', 'an airplane flying in the sky over a city .', 'a red and white fire hydrant in the middle of a forest .', 'a red and white fire hydrant in a forest .', 'a traffic light on a pole on a city street', 'a close up of a colorful kite with a sky background', 'a traffic light on a city street at night .', 'a red and white fire hydrant in the middle of a field .', 'a group of people standing in front of a building .', 'a yellow fire hydrant sitting on a sidewalk .', 'a close up of an open umbrella', 'a yellow fire hydrant sitting on the side of a road .', 'a yellow fire hydrant sitting in the middle of a road .', 'a group of people standing in a room with a large clock .', 'a close up of a bird flying in the sky', 'a close up of an open umbrella on a table', 'a close up of a bird flying in the air', 'a group of people standing in front of a building with a clock .', 'an airplane flying in the sky over a building .', 'a traffic light on a city street at night']
83149	['a bird flying in the sky with a sky background', 'a kite flying in the sky over a field .', 'a kite flying in the sky above a tree .', 'a small airplane flying through a blue sky .', 'a large white airplane flying over a lush green field .', 'a bird flying in the sky over a field .', 'a bird flying in the air with a sky background', 'a small airplane flying through a blue sky', 'a large white airplane flying over a body of water .', 'a large white airplane flying over the ocean .', 'a small airplane flying through a blue sky with lots of clouds .', 'a kite flying in the sky with a sky background']
82824	['a red fire hydrant sitting in the middle of a forest .', 'a view of a street with a stop light .', 'a red fire hydrant sitting in the middle of a snow covered forest .', 'a picture of a tree in the snow .', 'a red fire hydrant in the middle of a forest .', 'a view of a street with a stop light and a street sign .', 'a picture of a tree in the dark .', 'a picture of a tree in the middle of a forest .', 'a view of a city street with a traffic light .', 'a picture of a tree in the snow', 'a fire hydrant in the middle of a forest .', 'a picture of a tree in the dark', 'a picture of a tree in the middle of the snow .']
89705	['a herd of sheep grazing on a lush green field .', 'a herd of cattle grazing on a lush green field .', 'a herd of cattle grazing on a lush green hillside .']
82820	['a kite flying high in the sky with a sky background', 'a plane flying in the sky over a mountain', 'a plane is flying in the sky over a mountain .', 'a plane flying in the sky over a mountain .']
81809	['a small airplane flying through a blue sky .', 'a blue and white bird flying in the sky .', 'a small airplane flying through a cloudy blue sky .', 'a blue and white bird flying in the air .', 'a blue and white bird flying in a tree .', 'a small airplane flying through a cloudy sky .']
81806	['a close up of a stuffed animal on a table', 'a close up of a stuffed animal with a bird on it', 'a close up of a person holding a pair of scissors']
91064	['a view of a street with a clock tower .', 'a night time view of a city street at night .', 'a night time view of a city street at night']
89062	['a red stop sign sitting on top of a tree .', 'a red stop sign sitting on top of a lush green field .', 'a red stop sign sitting on the side of a road .']
83142	['a black and white photo of a street light .', 'a black and white photo of a traffic light .', 'a black and white picture of a street light .', 'a black and white photo of a street light', 'a close up of a street light with a sky background']
77913	['a giraffe standing on a lush green field .', 'a giraffe standing in a field next to a forest .', 'a giraffe standing in a field next to a tree .']
83147	['a person is flying a kite in the sky .', 'a group of birds flying through the air .', 'a group of birds flying in the air .', 'a black and white photo of a street light .', 'a group of birds that are flying in the sky .', 'a person is flying a kite in the sky', 'a black and white photo of a person holding a white frisbee', 'a close up of a person holding a black and white clock', 'a group of people flying kites in the sky', 'a black and white photo of a street light', 'a close up of a street light with a blurry background', 'a group of birds that are flying in the air .', 'a person in a red shirt is playing a game of frisbee .', 'a black and white photo of a person holding a red and white frisbee', 'a person in a red shirt is holding a red frisbee', 'a group of people flying kites in the sky .', 'a person in a red shirt is playing a game', 'a close up of a computer keyboard and a mouse .', 'a black and white photo of a person holding a black and white frisbee', 'a group of birds flying in the sky .', 'a close up of a computer keyboard and a mouse', 'a person is flying a kite in the air .']
83146	['a close up of a red and white fire hydrant', 'a person is flying a kite in a field .', 'a person is flying a kite in the sky .', 'a group of birds flying through a cloudy sky .', 'a person on a surfboard in the water .', 'a person flying a kite in the sky .', 'a person is flying a kite in the sky', 'a red and white plane is in the sky', 'a close up of a colorful kite flying in the sky', 'a red and white fire hydrant sitting on the side of a road .', 'a person flying a kite in a field .', 'a person on a surfboard riding a wave .', 'a red and white plane flying over a body of water .', 'a person on a surf board in the water .', 'a group of kites flying in the sky .', 'a red and white plane flying over a body of water', 'a close up of a red and white fire hydrant .', 'a close up of a colorful kite flying in the air', 'a person flying a kite in the sky', 'a close up of a colorful kite flying in the sky .', 'a person is flying a kite in a field', 'a group of birds flying in the sky .', 'a person is flying a kite in the air .']
85086	['a red and white fire hydrant in the snow', 'a red fire hydrant in the middle of a forest .', 'a red and white fire hydrant in the snow .']
85858	['a close up of a pair of scissors', 'a pair of scissors sitting on top of a table .', 'a close up of a pair of scissors on a table']
75308	['a traffic light suspended over a street next to a forest .', 'a close up of a person holding a pair of scissors', 'a traffic light suspended over a street next to tall buildings .', 'a traffic light suspended over a city street .', 'a person standing on a pier flying a kite in the sky .', 'a view of a river with a bridge in the background .', 'a traffic light hanging over a city street', 'a view of a bridge over the water .', 'a person standing on a pier flying a kite .', 'a close up of a person holding a cell phone', 'a person standing on a pier flying a kite', 'a close up of a person holding an open umbrella', 'a view of a river with a bridge in the distance .', 'a traffic light hanging over a city street .']
90933	['an airplane flying through a cloudy sky .', 'an airplane flying through a cloudy sky', 'an airplane flying in the sky over a building .']
75300	['a view of a city street with a clock tower in the distance .', 'a red and white plane flying in the sky', 'a plane is flying in the sky over a mountain', 'a plane is flying in the sky over a mountain .', 'a view of a city street with a traffic light .', 'a view of a city street with a clock tower in the background .', 'a red and white plane flying in the sky .', 'a plane flying in the sky with a sky background', 'a plane flying in the air with a sky background', 'an airplane flying in the sky over a mountain .', 'a plane flying in the sky over a mountain .', 'a red and white plane flying over a forest .']
85852	['a view of a sunset and a plane flying in the sky .', 'an airplane flying over a city with a cloudy sky .', 'a large jetliner flying over a snow covered mountain .', 'a large jetliner flying over a lush green hillside .', 'a view of a sunset and a sunset .', 'the sun is setting over the water at night .', 'the sun is setting over the water at sunset .', 'a plane flying over a city with a tower', 'a large jetliner flying over a snow covered hillside .']
81731	['a black and white photo of a dark night sky .', 'a traffic light hanging over a street next to tall buildings .', 'a black and white photo of a clock tower .', 'a man holding a nintendo wii game controller .', 'a large building with a clock on it', 'a black and white photo of a clock tower', 'a close up of a person holding a nintendo wii remote', 'a large airplane flying over a body of water .', 'a tall building with a clock on it .', 'an airplane flying over a city with a clock tower .', 'a traffic light hanging over a city street .', 'a large airplane flying over a body of water', 'a close up of a person holding a lit up car', 'a view of a city street at night .', 'a large building with a clock on it .', 'a close up of a person holding a lit up umbrella', 'a tall building with a clock on it', 'a close up of a person holding a video game controller', 'an airplane flying over a city with a clock tower', 'a large airplane flying over a large body of water .', 'a traffic light hanging over a city street', 'a close up of a person holding a cell phone', 'an airplane flying over a building with a clock tower .']
79322	['a picture of a plane flying over a mountain .', 'a group of people standing on top of a mountain .', 'a person is flying a kite in a field .', 'a group of people standing on top of a snow covered mountain .', 'a plane is flying in the sky over a snowy mountain .', 'a plane flying in the sky over a mountain', 'a picture of a plane flying in the sky .', 'a plane is flying in the sky over a mountain .', 'a picture of a plane flying in the air .', 'a plane flying in the sky over a snowy mountain .', 'a person flying a kite in a field .', 'a plane is flying in the sky over a mountain range .', 'a group of people standing on top of a hill .', 'a person is flying a kite in a field', 'a plane flying in the sky over a mountain .']
87498	['a truck driving down a road next to a lush green hillside .', 'a truck driving down a road next to a lush green field .', 'a truck driving down a road next to a forest .']
80236	['an airplane flying in the sky with a sky background', 'an airplane flying in the sky over a city .', 'a black and white photo of a person on a skateboard', 'a black and white photo of a man in a dark room .', 'a black and white photo of a person on a skateboard .', 'a plane flying in the sky with a sky background']
83828	['a view of a city street from a building .', 'a view of a city street from a window', 'a view of a city street from a window .']
90442	['a black and white photo of a person on a surfboard .', 'a close up of a tooth brush in a sink', 'a kite flying in the sky over a city .', 'a close up of a tooth brush in a bath room', 'a kite flying in the sky above a city .', 'a black and white photo of a person on a skateboard .', 'a bird flying in the air with a sky background', 'a bird is flying in the air with a sky background', 'a kite flying in the sky over a street .', 'a close up of a tooth brush on a sink', 'a bird is flying in the sky over a tree .', 'a black and white photo of a person on a skateboard']
87634	['an airplane flying in the sky with a sky background', 'a group of airplanes flying in the sky .', 'an airplane is flying in the sky with clouds in the background .', 'a group of planes flying in the sky .', 'an airplane is flying in the sky with a space shuttle on it .', 'an airplane flying in the sky with a cloud of smoke behind it .', 'a group of airplanes flying in the sky', 'an airplane flying in the air with a sky background', 'a plane flying in the sky with a sky background', 'an airplane is flying in the sky with a smoke trail .', 'an airplane is flying in the sky with clouds .']
81738	['a black and white photo of a person holding a pair of scissors', 'a black and white photo of a person holding a remote .', 'a black and white photo of a boat in the water', 'a black and white photo of a boat in the water .', 'a black and white photo of a man in a suit', 'a black and white photo of a boat in a lake .']
90526	['a man is standing in front of a building .', 'a close up of a white and blue fire hydrant .', 'a close up of a urinal in a building', 'a man is standing on a boat in the water .', 'a street sign on the side of the road', 'a street sign on the side of a road .', 'a close up of a urinal on a wall', 'a cat sitting on a window sill next to a window .', 'a close up of a bird on a ledge', 'a cat sitting on a window sill looking out the window .', 'a close up of a urinal in a bath room', 'a man is standing in front of a boat .', 'a blue and white photo of a yellow school bus', 'a blue and white photo of a yellow school bus in a parking lot .', 'a blue and white photo of a yellow school bus .', 'a street sign on the side of the road .', 'a close up of a small bird on a ledge', 'a cat sitting on a window sill looking out a window .']
79281	['a white bird flying over a body of water .', 'a large white bird flying over a body of water .', 'a large white bird flying over the ocean .']
90833	['a black and white photo of a snow covered hill .', 'a city street filled with lots of traffic .', 'a stop sign on a street with a car in the background .', 'a city street filled with lots of traffic and tall buildings .', 'a black and white photo of a snow covered street .', 'a stop sign on a road with a sky background', 'a city street filled with lots of tall buildings .', 'a stop sign on a street corner with a sky background', 'a city street at night with a traffic light on it', 'a city street at night with a traffic light on it .', 'a city street at night with a traffic light .', 'a black and white photo of a snow covered street']
80604	['a plane flying in the sky over a mountain', 'a plane flying in the air with a sky background', 'a plane flying in the sky over a mountain .']
90527	['a man is standing in front of a building .', 'a close up of a white and blue fire hydrant .', 'a close up of a urinal in a building', 'a man is standing on a boat in the water .', 'a street sign on the side of the road', 'a woman holding a frisbee in her hand .', 'a street sign on the side of a road .', 'a close up of a urinal on a wall', 'a cat sitting on a window sill next to a window .', 'a woman holding a frisbee in her hands .', 'a close up of a bird on a ledge', 'a cat sitting on a window sill looking out the window .', 'a close up of a urinal in a bath room', 'a man is standing in front of a boat .', 'a blue and white photo of a yellow school bus', 'a blue and white photo of a yellow school bus in a parking lot .', 'a blue and white photo of a yellow school bus .', 'a street sign on the side of the road .', 'a close up of a small bird on a ledge', 'a cat sitting on a window sill looking out a window .', 'a man holding a frisbee in his right hand .']
82504	['a red stop sign sitting on the side of a street .', 'a red stop sign sitting on the side of the road .', 'a view of a river with a bridge in the background .', 'a red stop sign sitting on the side of a road .', 'a view of a river with a bridge in the background', 'a view of a river with a bridge in the distance .']
82502	['a pair of scissors sitting on top of a table .', 'a pair of scissors sitting on a table .', 'a pair of scissors sitting on top of a piece of paper .']
82855	['a herd of sheep standing on top of a snow covered mountain .', 'a herd of sheep standing on top of a hill .', 'a herd of sheep standing on top of a mountain .']
83827	['a pair of scissors sitting on top of a table .', 'a person flying a kite in a cloudy sky .', 'a stop sign with a sky background', 'a pair of scissors sitting on top of a piece of paper .', 'a white and black clock on a pole', 'a traffic light with a sky in the background', 'a traffic light with a sky background in the background', 'a person flying a kite in a cloudy sky', 'a blue and white clock on a pole', 'a person is flying a kite in a field', 'a white and black clock on a white pole', 'a person is flying a kite in the air .', 'a man flying a kite in a cloudy sky .', 'a pair of scissors sitting on a table .', 'a person is flying a kite in the air']
89613	[]
79316	['a group of birds flying over a city .', 'a person is flying a kite in the sky .', 'a person is flying a kite in the dark .', 'a group of birds flying over a building .', 'a group of birds flying over the top of a building .', 'a person flying a kite in the sky .', 'a person is flying a kite in the air .']
90525	['a man is standing in front of a building .', 'a close up of a white and blue fire hydrant .', 'a close up of a urinal in a building', 'a man is standing on a boat in the water .', 'a street sign on the side of the road', 'a woman holding a frisbee in her hand .', 'a street sign on the side of a road .', 'a close up of a urinal on a wall', 'a cat sitting on a window sill next to a window .', 'a woman holding a frisbee in her hands .', 'a close up of a bird on a ledge', 'a cat sitting on a window sill looking out the window .', 'a close up of a urinal in a bath room', 'a man is standing in front of a boat .', 'a blue and white photo of a yellow school bus', 'a blue and white photo of a yellow school bus in a parking lot .', 'a blue and white photo of a yellow school bus .', 'a street sign on the side of the road .', 'a close up of a small bird on a ledge', 'a cat sitting on a window sill looking out a window .', 'a man holding a frisbee in his right hand .']
79735	['a plane flying over a body of water with a mountain in the background .', 'a kite flying in the sky over a street', 'a kite flying in the sky over a city .', 'a group of people standing on top of a hill flying kites .', 'a view of a city street from a plane .', 'a plane flying in the sky over a city', 'a plane flying over a body of water with mountains in the background .', 'a group of people standing on top of a field flying kites .', 'a view of a city street with a traffic light .', 'a view of a city street from a plane', 'a kite flying in the sky over a street .', 'a plane flying over a body of water .', 'an airplane flying over a city with a tower .', 'a plane flying in the sky over a street .', 'a group of people standing on top of a lush green field .', 'a plane flying in the sky over a city .']
88448	['a plane flying over a city with a cloudy sky .', 'a plane flying over a large body of water', 'a plane flying over a body of water', 'a plane flying over a body of water with a sky background', 'a plane flying in the sky over a building', 'a plane flying over a large body of water .', 'a plane flying over a body of water with mountains in the background .', 'a plane flying high in the sky with a sky background', 'a plane flying over a body of water .', 'a plane flying in the sky over a building .']
89833	['an airplane flying in the sky with a sky background', 'a bird flying in the sky with a sky background', 'a small airplane flying through a blue sky .', 'a bird flying in the sky on a cloudy day', 'a small airplane flying through a cloudy blue sky .', 'an airplane flying in the sky with clouds in the background .', 'a plane flying in the sky with a sky background', 'a bird flying in the sky on a cloudy day .', 'a small airplane flying through a cloudy sky .']
79512	['a man holding a frisbee in his hands .', 'a man holding a frisbee in his hand .', 'a man holding a white frisbee in his right hand .']
79511	['a close up of a person holding a bat', 'a close up of a person holding a baseball glove', 'a close up of a person holding a baseball bat']
85539	['a large body of water filled with lots of boats .', 'a large body of water with lots of boats floating in it .', 'a large body of water with lots of boats floating on it .']
88541	['a person riding a skate board at a skate park', 'a person riding a skate board at night', 'a person riding a skate board on a city street', 'a person riding a skate board on a ledge']
88542	['a person standing on a beach flying a kite .', 'a view of a city street from a street .', 'a person on a beach flying a kite .', 'a street light that is on the side of a road .', 'a view of a city street from the top of a building .', 'a person standing on a beach near a body of water', 'a street light that is in the snow .', 'a street light that is on a snowy street .', 'a person standing on a beach flying a kite', 'a person on a beach flying a kite', 'a view of a city street from a window .']
85533	['a group of people standing on top of a lush green hillside .', 'a group of people standing on top of a lush green field .', 'a group of people standing on top of a grass covered field .']
87145	['a kite flying high in the sky with a sky background', 'a person standing on a hill with a kite', 'a group of people standing on top of a grass covered field .', 'a kite flying in the sky above a city .', 'a kite flying high in the sky with clouds in the background', 'a view of a field with a clock tower .', 'a person standing on a hill with a kite in the sky .', 'a kite flying in the sky over a city .', 'a group of people standing on a lush green field .', 'a group of people standing on top of a lush green field .', 'a kite flying in the sky over a city', 'a kite flying in the sky with a sky background']
70572	['a group of people flying kites in a field .', 'a person flying a kite in a field', 'a person flying a kite in a field .']
87213	['a bird flying in the sky with a sky background', 'a red and white plane flying in the sky', 'a plane flying in the sky with a cloudy sky', 'a bird flying in the sky with a bird perched on top of it .', 'a red and white plane flying in the sky .', 'a plane flying in the sky with a sky background', 'a red and white plane flying in the air', 'a plane flying in the sky with a cloudy sky .', 'a bird flying in the sky with a bird flying in the sky .']
85535	['a view of a street with a stop light .', 'a plane flying over a city with a cloudy sky .', 'a traffic light suspended over a street next to a forest .', 'a kite flying over a body of water with a sky background', 'a kite flying over a body of water near a beach .', 'an airplane flying over a body of water .', 'a plane flying over a city with a cloudy sky', 'a view of a lake with a kite flying in the sky .', 'a kite flying over a large city in a city .', 'a traffic light hanging over a street next to a forest .', 'a kite flying over a large body of water .', 'a view of a lake with a kite flying over it .', 'a kite flying over a body of water .', 'a traffic light suspended over a street next to trees .']
83285	['a group of people on a beach flying kites .', 'a group of people standing on top of a sandy beach .', 'a group of people flying kites on a beach .', 'a kite flying in a blue sky with clouds', 'a kite flying in the sky with a sky background', 'a kite flying in a blue sky with clouds .']
90037	['a boat floating on top of a lake next to a forest .', 'a boat floating on top of a body of water .', 'a boat floating on a lake next to a forest .', 'a boat floating on top of a lake near a forest .', 'a small boat in a body of water']
87751	['a black and white photo of a plane flying in the sky .', 'a tall giraffe standing in the middle of a forest .', 'a plane is flying in the sky over a field .', 'a plane is flying in the sky over a tree .', 'a person flying a kite in a cloudy sky .', 'a man flying a kite in the sky .', 'a large airplane flying through a cloudy sky', 'a man flying a kite in a cloudy sky', 'a tall giraffe standing in the middle of a field .', 'a close up of a person holding a baseball bat', 'a plane flying in the sky with a sky background', 'a plane flying high in the sky with a sky background', 'a large airplane flying through a cloudy sky .', 'a bird is perched on a tree branch .', 'a plane flying high in the sky with clouds in the background', 'a black and white photo of a plane flying in the sky', 'a plane is flying in the sky over a building .', 'a close up of a person holding a frisbee', 'a large airplane flying through a cloudy blue sky .', 'a black and white photo of an airplane flying in the sky .', 'a close up of a person holding a bird', 'a man flying a kite in a cloudy sky .']
87752	['a person flying a kite in a cloudy sky .', 'a tall giraffe standing in the middle of a forest .', 'a bird is perched on a tree branch .', 'a plane is flying in the sky over a building .', 'a close up of a person holding a frisbee', 'a plane is flying in the sky over a field .', 'a man flying a kite in the sky .', 'a close up of a person holding a bird', 'a plane is flying in the sky over a tree .', 'a man flying a kite in a cloudy sky .', 'a tall giraffe standing in the middle of a field .', 'a close up of a person holding a baseball bat']
88444	['a city street filled with lots of traffic .', 'a woman standing in front of a refrigerator .', 'a city street filled with lots of traffic and tall buildings .', 'a man standing in front of a refrigerator .', 'a clock tower in the middle of a city street .', 'a city street at night with a red light', 'a city street filled with lots of tall buildings .', 'a woman standing in front of an open refrigerator .', 'a large clock tower in the middle of a city .', 'a city street at night with a red light .', 'a city street at night with a traffic light .', 'a clock tower in the middle of a city .']
86158	['a group of people flying kites in a city .', 'a group of people flying kites in the sky .', 'a black and white photo of a clock tower .', 'a black and white photo of a city skyline .', 'a person flying a kite in the sky .', 'a black and white photo of a street light .']
90090	['a street sign on a pole on a street .', 'a street sign on a pole on a street', 'a street sign on a pole on a city street']
90290	['a black and white cat sitting on top of a black car .', 'a close up of a person holding a skateboard', 'a black and white cat is sitting on the ground', 'a person is flying a kite in the sky .', 'a black and white cat sitting on top of a red car .', 'a close up of a person holding a skate board', 'a person flying a kite in the sky .', 'a person is flying a kite in the air .', 'a close up of a person on a skateboard']
80517	['a reflection of a person in a mirror .', 'a skateboarder is doing a trick on a ramp .', 'a man riding a skateboard up the side of a cement ramp .', 'a man riding a skateboard up the side of a ramp .', 'a view of a building from the window .', 'a reflection of a man in a mirror .', 'a man riding a skateboard down a ramp .', 'a person riding a skate board on a ledge', 'a person riding a skateboard on a ramp .', 'a view of a building from the window of a plane .', 'a reflection of a man in a mirror', 'a view of a building from the window of an airplane .']
85657	['a view of a beach with a boat in the background .', 'a view of a beach with a boat in the distance .', 'a view of a beach with a boat in the water .']
84133	['a man is standing in front of a building .', 'a tree in a park next to a tree', 'a man is standing in front of a large building .', 'a house that has a tree in the background', 'a view of a park with a park bench .', 'a man flying a kite in a park .', 'a man is flying a kite in a park .', 'a tree in a park next to a tree .', 'a man is standing in front of a building', 'a man is flying a kite in a park', 'a view of a park with a bench and trees .', 'a park bench in front of a large tree .', 'a house that has a tree in it .', 'a house that has a tree in it', 'a view of a park with a park bench and trees .']
80042	['a giraffe standing in the middle of a forest .', 'a giraffe is standing in the middle of a field .', 'a giraffe standing in the middle of a field .']
80044	['a pair of scissors and a pair of scissors .', 'a pair of scissors are on a table .', 'a pair of scissors and a pair of scissors']
90626	['a stop sign on the side of the road .', 'a stop sign on the side of a road .', 'a stop sign on the side of the road']
86150	['a black and white photo of an elephant .', 'a black and white photo of an elephant', 'a plane flying in the sky with a smoke trail behind it .', 'a black and white photo of an old fashioned fire hydrant .', 'a plane flying in the sky with a sky background', 'a plane flying in the sky with a smoke trail in the background .']
84032	['a group of people sitting on a bench in a park .', 'a group of people sitting on a bench near a tree .', 'a group of people sitting on a bench in front of a tree .']
84034	['a giraffe standing on top of a grass covered field .', 'a giraffe in a field with a sky background', 'a horse grazing in a field with mountains in the background .', 'a giraffe standing in the middle of a field .', 'a giraffe standing on top of a lush green field .', 'a giraffe standing in the middle of a grassy field .', 'a horse grazing on a lush green field .', 'a horse grazing on a lush green hillside .']
84036	['a black and white photo of an old building .', 'a black and white photo of an old building', 'a black and white photo of a large building .', 'a black and white photo of a green apple .', 'a black and white photo of a black and white apple', 'a black and white photo of a green apple']
80518	['a reflection of a person in a mirror .', 'a skateboarder is doing a trick on a ramp .', 'a man riding a skateboard up the side of a cement ramp .', 'a man riding a skateboard up the side of a ramp .', 'a view of a building from the window .', 'a reflection of a man in a mirror .', 'a man riding a skateboard down a ramp .', 'a person riding a skate board on a ledge', 'a person riding a skateboard on a ramp .', 'a view of a building from the window of a plane .', 'a reflection of a man in a mirror', 'a view of a building from the window of an airplane .']
88375	['a view of a city street at night .', 'a view of a city street from a car .', 'a bird is flying over a snowy hill', 'a train traveling down train tracks next to a forest .', 'a view of a city street from a car window .', 'a bird is flying over a snowy mountain', 'a bird is flying over a snowy hill .', 'a train traveling down tracks next to a lush green field .', 'a train traveling down train tracks next to a lush green field .']
80286	['a close up of a person holding a pair of scissors', 'a person holding a black and white striped umbrella .', 'a close up of a person holding a pair of scissors .', 'a person holding a black and white umbrella', 'a close up of a person holding a cell phone', 'a person holding a black and white umbrella .']
79351	['a kite flying high in the sky with a sky background', 'a bird flying in the sky with a sky background', 'a bird flying in the air with a sky background', 'a kite flying high in the sky with clouds', 'a plane flying in the sky with a sky background', 'a bird flying in the sky over a tree .', 'a kite flying in the sky with a sky background']
80128	['a flock of birds flying over a lake .', 'a flock of birds flying over a body of water .', 'a flock of birds sitting on top of a lush green hillside .', 'a boat floating on top of a lake next to a forest .', 'a large body of water next to a forest with lots of trees .', 'a large body of water next to a forest .', 'a man riding a wave on top of a surfboard .', 'a man riding a wave on a surfboard in the ocean .', 'a person riding a surf board on a wave']
80127	['a statue of a man and a woman on a horse .', 'a large statue of a man on a horse .', 'a large statue of a man on a horse']
89884	['a city street at night with a traffic light .', 'a view of a city street at night .', 'a city street at night with a traffic light']
80697	['a view of a city street at night', 'a view of a city street at sunset', 'a view of a city street at night .', 'a view of a city street at sunset .']
81748	['a black and white photo of a river and a bridge .', 'a black and white photo of a bridge and a river', 'a close up of a person holding a pair of scissors', 'a close up of a person holding a piece of paper', 'a black and white photo of a river and a bridge', 'a close up of a person holding an open umbrella']
80692	['a black and white photo of a man flying a kite', 'a black and white photo of a black and white photo of a laptop', 'a black and white photo of a black and white clock', 'a black and white photo of a clock tower', 'a black and white photo of a kite flying in the sky .', 'a black and white photo of a black and white photo of a laptop .', 'a black and white photo of a clock tower .', 'a black and white photo of a man flying a kite .', 'a black and white photo of a man in a suit .']
80693	['a night view of a city street at night .', 'a night time view of a city street at night .', 'a night view of a city street at night']
78865	['a black and white photo of a kite flying in the sky', 'a person is flying a kite in the sky .', 'a close up of a baseball bat on a baseball field', 'a black and white photo of a kite flying in the sky .', 'a close up of a baseball bat with a baseball glove', 'a close up of a baseball bat with a glove on']
84883	['a view of a city street from a distance .', 'a plane flying over a field with a lot of trees', 'a view of a city street from a car .']
87310	['a man is standing on a skateboard on a ramp .', 'a man is standing on a skateboard on the street .', 'a man and a woman are standing in the grass .', 'a man standing on a skateboard on a sidewalk .', 'a man and a woman standing in the grass .', 'a man and a woman are standing in a field']
87147	['a plane flying in the sky on a cloudy day .', 'a close up of a person holding a pair of scissors', 'a close up of a pair of scissors on a table', 'a plane flying in the sky on a clear day .', 'a close up of a pair of scissors', 'a plane flying in the sky with a sky background']
